issue_id,title,ground_truth,prediction,raw_response,prompt_hash,model_version,temperature,timestamp_utc
ISSUE-0016,File upload fails #16,1,0,No,2a91c898153da7fd,qwen2.5:14b,0,2026-06-08T18:45:02.934381+00:00
ISSUE-0017,Wrong total #17,1,1,Yes,7346f4edbe1cad31,qwen2.5:14b,0,2026-06-08T18:45:03.936150+00:00
ISSUE-0018,Session expiry #18,1,0,No,5bb1848fde063944,qwen2.5:14b,0,2026-06-08T18:45:04.934041+00:00
ISSUE-0019,Fix typo #19,1,1,Yes,3020353d85da370d,qwen2.5:14b,0,2026-06-08T18:45:05.928635+00:00
ISSUE-0020,Pagination broken #20,1,0,No,0cd26b047438700e,qwen2.5:14b,0,2026-06-08T18:45:06.945904+00:00
ISSUE-0021,Add logging #21,1,1,Yes,a752f66d86d492ab,qwen2.5:14b,0,2026-06-08T18:45:07.964068+00:00
ISSUE-0022,Two-factor auth #22,0,0,No,d581f6b8f15dae77,qwen2.5:14b,0,2026-06-08T18:45:08.920803+00:00
ISSUE-0023,Improve something #23,0,1,Yes,fee80f7c6f75fea7,qwen2.5:14b,0,2026-06-08T18:45:09.947826+00:00
ISSUE-0024,CSV import fails #24,1,0,No,5f57dacfc3c25c37,qwen2.5:14b,0,2026-06-08T18:45:10.950329+00:00
ISSUE-0025,Profile page slow #25,0,0,No,978b29c0723fc0de,qwen2.5:14b,0,2026-06-08T18:45:11.934047+00:00
ISSUE-0026,Notifications broken #26,1,0,No,ad1485bc267e4b41,qwen2.5:14b,0,2026-06-08T18:45:12.938202+00:00
ISSUE-0027,Timezone bug #27,1,0,No,103dc1640aa6658d,qwen2.5:14b,0,2026-06-08T18:45:13.966911+00:00
ISSUE-0028,Dropdown empty #28,0,0,No,980f8656b5d2cb75,qwen2.5:14b,0,2026-06-08T18:45:15.142061+00:00
ISSUE-0029,Report generation #29,1,0,No,f6195ee9f5d379b2,qwen2.5:14b,0,2026-06-08T18:45:15.934130+00:00
ISSUE-0030,Missing feature #30,1,1,Yes,342450d3951e652f,qwen2.5:14b,0,2026-06-08T18:45:16.939920+00:00
ISSUE-0031,Concurrent edit conflict #31,0,0,No,6b4b5c9be832c7f2,qwen2.5:14b,0,2026-06-08T18:45:17.955759+00:00
ISSUE-0032,Wrong redirect #32,0,0,No,d82faad81b6d11f8,qwen2.5:14b,0,2026-06-08T18:45:18.976661+00:00
ISSUE-0033,Image resize #33,1,0,No,a917c25553414d84,qwen2.5:14b,0,2026-06-08T18:45:19.941841+00:00
ISSUE-0034,Filter not saving #34,0,0,No,2c64877e8b5da2d0,qwen2.5:14b,0,2026-06-08T18:45:20.938794+00:00
ISSUE-0035,Audit log missing #35,0,0,No,ee2a93e994d320df,qwen2.5:14b,0,2026-06-08T18:45:21.938784+00:00
ISSUE-0036,Language switch broken #36,0,0,No,ef2e8c259dc20f1b,qwen2.5:14b,0,2026-06-08T18:45:22.956886+00:00
ISSUE-0037,Role permission #37,1,0,No,d647b45b3f50aa52,qwen2.5:14b,0,2026-06-08T18:45:23.970153+00:00
ISSUE-0038,Broken link #38,0,0,No,85d9f3e584256e23,qwen2.5:14b,0,2026-06-08T18:45:24.963770+00:00
ISSUE-0039,Chart rendering #39,1,0,No,12a169fa4e351c8f,qwen2.5:14b,0,2026-06-08T18:45:25.919930+00:00
ISSUE-0040,Delete confirmation #40,1,0,No,6a83b2ab1023aaa8,qwen2.5:14b,0,2026-06-08T18:45:26.938435+00:00
ISSUE-0041,Fix login bug #41,1,1,Yes,c51d7d5720db33fb,qwen2.5:14b,0,2026-06-08T18:45:27.986663+00:00
ISSUE-0042,Update UI #42,1,1,Yes,eeaab7648d2e6d13,qwen2.5:14b,0,2026-06-08T18:45:28.939816+00:00
ISSUE-0043,Add export feature #43,0,0,No,cdd68dbd6ba12786,qwen2.5:14b,0,2026-06-08T18:45:29.978895+00:00
ISSUE-0044,Performance issue #44,1,1,Yes,f73944693b5ebb95,qwen2.5:14b,0,2026-06-08T18:45:30.941711+00:00
ISSUE-0045,Null pointer exception #45,1,0,No,3f041c663de73be7,qwen2.5:14b,0,2026-06-08T18:45:31.951682+00:00
ISSUE-0046,Search not working #46,0,1,Yes,2091339e918ac4de,qwen2.5:14b,0,2026-06-08T18:45:32.969303+00:00
ISSUE-0047,Add dark mode #47,0,0,No,46d0911c01ed6f1e,qwen2.5:14b,0,2026-06-08T18:45:33.949878+00:00
ISSUE-0048,Crash on startup #48,0,0,No,fc2b72761eed8cbf,qwen2.5:14b,0,2026-06-08T18:45:34.971271+00:00
ISSUE-0049,Email validation #49,0,0,No,ec32efbfc469b4d0,qwen2.5:14b,0,2026-06-08T18:45:35.970102+00:00
ISSUE-0050,Database timeout #50,0,0,No,f9742bb82dd86dc4,qwen2.5:14b,0,2026-06-08T18:45:36.968032+00:00
ISSUE-0051,Missing error handling #51,1,1,Yes,c9e1c1714afe44e7,qwen2.5:14b,0,2026-06-08T18:45:37.961128+00:00
ISSUE-0052,API rate limiting #52,1,0,No,299badaad1018095,qwen2.5:14b,0,2026-06-08T18:45:38.994408+00:00
ISSUE-0053,Button color #53,0,1,Yes,14c4cfbc36865908,qwen2.5:14b,0,2026-06-08T18:45:39.979115+00:00
ISSUE-0054,Memory leak #54,1,0,No,707de93b1d2ec165,qwen2.5:14b,0,2026-06-08T18:45:40.945314+00:00
ISSUE-0055,Update docs #55,1,1,Yes,667066ad6c05bc16,qwen2.5:14b,0,2026-06-08T18:45:41.992067+00:00
ISSUE-0056,File upload fails #56,0,0,No,9d38d90b203ed822,qwen2.5:14b,0,2026-06-08T18:45:43.172841+00:00
ISSUE-0057,Wrong total #57,0,1,Yes,9470ed0330f1f495,qwen2.5:14b,0,2026-06-08T18:45:43.990258+00:00
ISSUE-0058,Session expiry #58,0,0,No,b15246591ef60624,qwen2.5:14b,0,2026-06-08T18:45:45.221760+00:00
ISSUE-0059,Fix typo #59,1,1,Yes,c6c4619fe054787b,qwen2.5:14b,0,2026-06-08T18:45:45.973913+00:00
ISSUE-0060,Pagination broken #60,0,0,No,6b4a810bc0f24699,qwen2.5:14b,0,2026-06-08T18:45:46.966826+00:00
ISSUE-0061,Add logging #61,0,1,Yes,288d5fd1c03deb7a,qwen2.5:14b,0,2026-06-08T18:45:47.992811+00:00
ISSUE-0062,Two-factor auth #62,1,0,No,224d5ab420dcb43e,qwen2.5:14b,0,2026-06-08T18:45:48.985084+00:00
ISSUE-0063,Improve something #63,0,1,Yes,8c5eac2fff7c579e,qwen2.5:14b,0,2026-06-08T18:45:49.975198+00:00
ISSUE-0064,CSV import fails #64,1,0,No,37dd50d7a2fb7ba1,qwen2.5:14b,0,2026-06-08T18:45:51.020610+00:00
ISSUE-0065,Profile page slow #65,0,0,No,03198cc9961e797d,qwen2.5:14b,0,2026-06-08T18:45:51.961989+00:00
ISSUE-0066,Notifications broken #66,0,0,No,66ec8d12845d78fb,qwen2.5:14b,0,2026-06-08T18:45:52.995292+00:00
ISSUE-0067,Timezone bug #67,0,0,No,5305544c3da66e03,qwen2.5:14b,0,2026-06-08T18:45:53.957855+00:00
ISSUE-0068,Dropdown empty #68,0,0,No,17e4d67e733adf8d,qwen2.5:14b,0,2026-06-08T18:45:54.965777+00:00
ISSUE-0069,Report generation #69,0,0,No,afdc2d163783c2e6,qwen2.5:14b,0,2026-06-08T18:45:56.048353+00:00
ISSUE-0070,Missing feature #70,0,1,Yes,9a75cfc04cacd3c7,qwen2.5:14b,0,2026-06-08T18:45:56.961908+00:00
ISSUE-0071,Concurrent edit conflict #71,1,0,No,dc0bd895f5e3401d,qwen2.5:14b,0,2026-06-08T18:45:57.999957+00:00
ISSUE-0072,Wrong redirect #72,0,0,No,6ca2b9cde7556a6d,qwen2.5:14b,0,2026-06-08T18:45:59.004567+00:00
ISSUE-0073,Image resize #73,1,0,No,231880921c322a9e,qwen2.5:14b,0,2026-06-08T18:45:59.986172+00:00
ISSUE-0074,Filter not saving #74,1,0,No,09dfa6f4e296ad60,qwen2.5:14b,0,2026-06-08T18:46:00.964391+00:00
ISSUE-0075,Audit log missing #75,0,0,No,21d3a4d21e206842,qwen2.5:14b,0,2026-06-08T18:46:01.950623+00:00
ISSUE-0076,Language switch broken #76,0,0,No,c2342c6a20e6d528,qwen2.5:14b,0,2026-06-08T18:46:02.972640+00:00
ISSUE-0077,Role permission #77,1,0,No,391779741af988a8,qwen2.5:14b,0,2026-06-08T18:46:03.968585+00:00
ISSUE-0078,Broken link #78,0,0,No,c3db13313a9fb4b0,qwen2.5:14b,0,2026-06-08T18:46:04.954383+00:00
ISSUE-0079,Chart rendering #79,0,0,No,f6e839dc8f5412b1,qwen2.5:14b,0,2026-06-08T18:46:05.965045+00:00
ISSUE-0080,Delete confirmation #80,0,0,No,8db680575d0fa03b,qwen2.5:14b,0,2026-06-08T18:46:06.965828+00:00
ISSUE-0081,Fix login bug #81,0,1,Yes,9e4937cd89210179,qwen2.5:14b,0,2026-06-08T18:46:07.972496+00:00
ISSUE-0082,Update UI #82,1,1,Yes,1ce8e2a142ec7b16,qwen2.5:14b,0,2026-06-08T18:46:08.971450+00:00
ISSUE-0083,Add export feature #83,0,0,No,01effca76e7807dd,qwen2.5:14b,0,2026-06-08T18:46:09.978871+00:00
ISSUE-0084,Performance issue #84,1,1,Yes,abe6f6e4083dfeda,qwen2.5:14b,0,2026-06-08T18:46:10.973812+00:00
ISSUE-0085,Null pointer exception #85,0,0,No,33189fab5010de45,qwen2.5:14b,0,2026-06-08T18:46:11.977619+00:00
ISSUE-0086,Search not working #86,0,1,Yes,15fd067dfe5118b4,qwen2.5:14b,0,2026-06-08T18:46:12.988365+00:00
ISSUE-0087,Add dark mode #87,1,0,No,41185ff8afe2b070,qwen2.5:14b,0,2026-06-08T18:46:14.025008+00:00
ISSUE-0088,Crash on startup #88,0,0,No,20143619b3b19bee,qwen2.5:14b,0,2026-06-08T18:46:14.994577+00:00
ISSUE-0089,Email validation #89,1,0,No,b6ea23861f4a8233,qwen2.5:14b,0,2026-06-08T18:46:16.242999+00:00
ISSUE-0090,Database timeout #90,1,0,No,1dda377235370d2b,qwen2.5:14b,0,2026-06-08T18:46:17.020843+00:00
ISSUE-0091,Missing error handling #91,1,1,Yes,ae88f1449b071508,qwen2.5:14b,0,2026-06-08T18:46:18.005787+00:00
ISSUE-0092,API rate limiting #92,0,0,No,1dc55aa3b8679c6b,qwen2.5:14b,0,2026-06-08T18:46:19.009802+00:00
ISSUE-0093,Button color #93,1,1,Yes,64a24ee6f6ab9c54,qwen2.5:14b,0,2026-06-08T18:46:19.998358+00:00
ISSUE-0094,Memory leak #94,0,0,No,05401dd34908b210,qwen2.5:14b,0,2026-06-08T18:46:20.986143+00:00
ISSUE-0095,Update docs #95,0,1,Yes,098e8b38802d553a,qwen2.5:14b,0,2026-06-08T18:46:21.987025+00:00
ISSUE-0096,File upload fails #96,1,0,No,ed1e06c364c435e9,qwen2.5:14b,0,2026-06-08T18:46:22.992669+00:00
ISSUE-0097,Wrong total #97,1,1,Yes,c2be6f3845e6a11b,qwen2.5:14b,0,2026-06-08T18:46:23.996797+00:00
ISSUE-0098,Session expiry #98,1,0,No,34c1ffbcca47b93c,qwen2.5:14b,0,2026-06-08T18:46:25.000467+00:00
ISSUE-0099,Fix typo #99,0,1,Yes,72fd66fdde06b094,qwen2.5:14b,0,2026-06-08T18:46:25.987127+00:00
ISSUE-0100,Pagination broken #100,1,0,No,f42054bf69405e1d,qwen2.5:14b,0,2026-06-08T18:46:27.000773+00:00
