issue_id,title,ground_truth,prediction,raw_response,prompt_hash,model_version,temperature,timestamp_utc
ISSUE-0026,Notifications broken #26,1,0,No,d1f6b2da8c0b5c68,qwen2.5:14b,0,2026-06-08T18:43:33.346134+00:00
ISSUE-0027,Timezone bug #27,1,0,No,adc45467231bd189,qwen2.5:14b,0,2026-06-08T18:43:34.351395+00:00
ISSUE-0028,Dropdown empty #28,0,0,No,0bf43a545741fc42,qwen2.5:14b,0,2026-06-08T18:43:35.349599+00:00
ISSUE-0029,Report generation #29,1,0,No,788a471f5193be7c,qwen2.5:14b,0,2026-06-08T18:43:36.378839+00:00
ISSUE-0030,Missing feature #30,1,1,Yes,2a5bac59922abc83,qwen2.5:14b,0,2026-06-08T18:43:37.363359+00:00
ISSUE-0031,Concurrent edit conflict #31,0,1,Yes,5d4ad7d265c6f9aa,qwen2.5:14b,0,2026-06-08T18:43:38.369020+00:00
ISSUE-0032,Wrong redirect #32,0,0,No,0f7e9184327cb18e,qwen2.5:14b,0,2026-06-08T18:43:39.355681+00:00
ISSUE-0033,Image resize #33,1,0,No,5d30b097f4814424,qwen2.5:14b,0,2026-06-08T18:43:40.353015+00:00
ISSUE-0034,Filter not saving #34,0,0,No,1e46bd673481fba5,qwen2.5:14b,0,2026-06-08T18:43:41.376620+00:00
ISSUE-0035,Audit log missing #35,0,0,No,608aa2188f983e9b,qwen2.5:14b,0,2026-06-08T18:43:42.412405+00:00
ISSUE-0036,Language switch broken #36,0,0,No,289305cc632fe0c0,qwen2.5:14b,0,2026-06-08T18:43:43.337377+00:00
ISSUE-0037,Role permission #37,1,1,Yes,21b46a9d13c91deb,qwen2.5:14b,0,2026-06-08T18:43:44.327207+00:00
ISSUE-0038,Broken link #38,0,0,No,ce438e9ff1e8590a,qwen2.5:14b,0,2026-06-08T18:43:45.342985+00:00
ISSUE-0039,Chart rendering #39,1,0,No,b5cec74fa14ca9fe,qwen2.5:14b,0,2026-06-08T18:43:46.353947+00:00
ISSUE-0040,Delete confirmation #40,1,0,No,2a1ad6f7ef6f2031,qwen2.5:14b,0,2026-06-08T18:43:47.417767+00:00
ISSUE-0041,Fix login bug #41,1,1,Yes,02daa5d1c1c4c57a,qwen2.5:14b,0,2026-06-08T18:43:48.331691+00:00
ISSUE-0042,Update UI #42,1,1,Yes,13669b2c9f1abfb0,qwen2.5:14b,0,2026-06-08T18:43:49.360982+00:00
ISSUE-0043,Add export feature #43,0,0,No,5e9efa2974646b36,qwen2.5:14b,0,2026-06-08T18:43:50.341102+00:00
ISSUE-0044,Performance issue #44,1,1,Yes,f91cde80b032e492,qwen2.5:14b,0,2026-06-08T18:43:51.361872+00:00
ISSUE-0045,Null pointer exception #45,1,0,No,6f108089ffe54f8b,qwen2.5:14b,0,2026-06-08T18:43:52.341125+00:00
ISSUE-0046,Search not working #46,0,0,No,a46b4369a3f27113,qwen2.5:14b,0,2026-06-08T18:43:53.364694+00:00
ISSUE-0047,Add dark mode #47,0,0,No,6acd19bb36349836,qwen2.5:14b,0,2026-06-08T18:43:54.379538+00:00
ISSUE-0048,Crash on startup #48,0,0,No,1ef771432b944629,qwen2.5:14b,0,2026-06-08T18:43:55.337806+00:00
ISSUE-0049,Email validation #49,0,0,No,58239cb6719a6636,qwen2.5:14b,0,2026-06-08T18:43:56.379571+00:00
ISSUE-0050,Database timeout #50,0,0,No,d9d5f62314917855,qwen2.5:14b,0,2026-06-08T18:43:57.369669+00:00
ISSUE-0051,Missing error handling #51,1,1,Yes,31e8047361ec9279,qwen2.5:14b,0,2026-06-08T18:43:58.337261+00:00
ISSUE-0052,API rate limiting #52,1,0,No,58e6487a97b500cd,qwen2.5:14b,0,2026-06-08T18:43:59.348263+00:00
ISSUE-0053,Button color #53,0,1,Yes,dd05f97ed2462f87,qwen2.5:14b,0,2026-06-08T18:44:00.367766+00:00
ISSUE-0054,Memory leak #54,1,0,No,05d2d884b57256bd,qwen2.5:14b,0,2026-06-08T18:44:01.362411+00:00
ISSUE-0055,Update docs #55,1,1,Yes,aed0207ca5430b39,qwen2.5:14b,0,2026-06-08T18:44:02.332480+00:00
ISSUE-0056,File upload fails #56,0,0,No,9e9cc57fe5ab8624,qwen2.5:14b,0,2026-06-08T18:44:03.335242+00:00
ISSUE-0057,Wrong total #57,0,1,Yes,d0204e10847677f1,qwen2.5:14b,0,2026-06-08T18:44:04.340320+00:00
ISSUE-0058,Session expiry #58,0,0,No,6b43edc0f70ffd6c,qwen2.5:14b,0,2026-06-08T18:44:05.367973+00:00
ISSUE-0059,Fix typo #59,1,1,Yes,8895d2e6ba3b58ed,qwen2.5:14b,0,2026-06-08T18:44:06.363459+00:00
ISSUE-0060,Pagination broken #60,0,0,No,88f2ce0e5393fefb,qwen2.5:14b,0,2026-06-08T18:44:07.346363+00:00
ISSUE-0061,Add logging #61,0,1,Yes,be74f73f0cc6b381,qwen2.5:14b,0,2026-06-08T18:44:08.336317+00:00
ISSUE-0062,Two-factor auth #62,1,0,No,03cd906aa166c9b8,qwen2.5:14b,0,2026-06-08T18:44:09.332298+00:00
ISSUE-0063,Improve something #63,0,1,Yes,e057bd3bf6d3965f,qwen2.5:14b,0,2026-06-08T18:44:10.328031+00:00
ISSUE-0064,CSV import fails #64,1,0,No,0516a85e52f2d6ab,qwen2.5:14b,0,2026-06-08T18:44:11.348209+00:00
ISSUE-0065,Profile page slow #65,0,0,No,933005c651606c08,qwen2.5:14b,0,2026-06-08T18:44:12.330847+00:00
ISSUE-0066,Notifications broken #66,0,0,No,6d199ecc99bb0eea,qwen2.5:14b,0,2026-06-08T18:44:13.323804+00:00
ISSUE-0067,Timezone bug #67,0,0,No,b783560e1d8e4c2d,qwen2.5:14b,0,2026-06-08T18:44:14.481253+00:00
ISSUE-0068,Dropdown empty #68,0,0,No,db7355eadef74d9b,qwen2.5:14b,0,2026-06-08T18:44:15.332652+00:00
ISSUE-0069,Report generation #69,0,0,No,2f8d22bbb0d2a756,qwen2.5:14b,0,2026-06-08T18:44:16.544772+00:00
ISSUE-0070,Missing feature #70,0,1,Yes,9a73fedab80e1bf1,qwen2.5:14b,0,2026-06-08T18:44:17.340928+00:00
ISSUE-0071,Concurrent edit conflict #71,1,1,Yes,69c8fa002eacf28b,qwen2.5:14b,0,2026-06-08T18:44:18.371661+00:00
ISSUE-0072,Wrong redirect #72,0,0,No,62a78e66b69ffed7,qwen2.5:14b,0,2026-06-08T18:44:19.339882+00:00
ISSUE-0073,Image resize #73,1,0,No,ca7243a18f716130,qwen2.5:14b,0,2026-06-08T18:44:20.326105+00:00
ISSUE-0074,Filter not saving #74,1,0,No,eb94d25d4847f8c3,qwen2.5:14b,0,2026-06-08T18:44:21.337223+00:00
ISSUE-0075,Audit log missing #75,0,0,No,c380db0b91a3bc0f,qwen2.5:14b,0,2026-06-08T18:44:22.326397+00:00
ISSUE-0076,Language switch broken #76,0,0,No,f7c718c2ff98c105,qwen2.5:14b,0,2026-06-08T18:44:23.335702+00:00
ISSUE-0077,Role permission #77,1,1,Yes,31cd24621bdfa2df,qwen2.5:14b,0,2026-06-08T18:44:24.692689+00:00
ISSUE-0078,Broken link #78,0,0,No,c292fd4f5a837605,qwen2.5:14b,0,2026-06-08T18:44:25.375870+00:00
ISSUE-0079,Chart rendering #79,0,0,No,e26a303106c5b244,qwen2.5:14b,0,2026-06-08T18:44:26.380943+00:00
ISSUE-0080,Delete confirmation #80,0,0,No,27f565829e3cd34a,qwen2.5:14b,0,2026-06-08T18:44:27.344832+00:00
ISSUE-0081,Fix login bug #81,0,1,Yes,c1edbcc2e9170431,qwen2.5:14b,0,2026-06-08T18:44:28.803779+00:00
ISSUE-0082,Update UI #82,1,1,Yes,a319b80bd3baa439,qwen2.5:14b,0,2026-06-08T18:44:29.353602+00:00
ISSUE-0083,Add export feature #83,0,0,No,00cac3bfd62ee6bd,qwen2.5:14b,0,2026-06-08T18:44:30.342772+00:00
ISSUE-0084,Performance issue #84,1,1,Yes,d88251384388a257,qwen2.5:14b,0,2026-06-08T18:44:31.360771+00:00
ISSUE-0085,Null pointer exception #85,0,0,No,2f37540bb6c2bfab,qwen2.5:14b,0,2026-06-08T18:44:32.362403+00:00
ISSUE-0086,Search not working #86,0,0,No,fdacf64eeaf61796,qwen2.5:14b,0,2026-06-08T18:44:33.378239+00:00
ISSUE-0087,Add dark mode #87,1,0,No,98c2715c8d04d564,qwen2.5:14b,0,2026-06-08T18:44:34.331078+00:00
ISSUE-0088,Crash on startup #88,0,0,No,9deff98120967193,qwen2.5:14b,0,2026-06-08T18:44:35.384797+00:00
ISSUE-0089,Email validation #89,1,0,No,2f3e316f3884b0ca,qwen2.5:14b,0,2026-06-08T18:44:36.370920+00:00
ISSUE-0090,Database timeout #90,1,0,No,a7ea7e9b91bdff84,qwen2.5:14b,0,2026-06-08T18:44:37.341251+00:00
ISSUE-0091,Missing error handling #91,1,1,Yes,63c35826c6901eb6,qwen2.5:14b,0,2026-06-08T18:44:38.391038+00:00
ISSUE-0092,API rate limiting #92,0,0,No,eeaa3652aae52817,qwen2.5:14b,0,2026-06-08T18:44:39.362373+00:00
ISSUE-0093,Button color #93,1,1,Yes,bffe4d703a0ebf87,qwen2.5:14b,0,2026-06-08T18:44:40.371344+00:00
ISSUE-0094,Memory leak #94,0,0,No,26bfcdfac28b5a5f,qwen2.5:14b,0,2026-06-08T18:44:41.340640+00:00
ISSUE-0095,Update docs #95,0,1,Yes,d40f3ae692311c30,qwen2.5:14b,0,2026-06-08T18:44:42.332423+00:00
ISSUE-0096,File upload fails #96,1,0,No,fb2b95ae16336564,qwen2.5:14b,0,2026-06-08T18:44:43.371169+00:00
ISSUE-0097,Wrong total #97,1,1,Yes,81e061ab71531262,qwen2.5:14b,0,2026-06-08T18:44:44.373018+00:00
ISSUE-0098,Session expiry #98,1,0,No,20f8b2b9520d7564,qwen2.5:14b,0,2026-06-08T18:44:45.391528+00:00
ISSUE-0099,Fix typo #99,0,1,Yes,312b7f037adc7f83,qwen2.5:14b,0,2026-06-08T18:44:46.342817+00:00
ISSUE-0100,Pagination broken #100,1,0,No,d047ecd1d1e1ccb2,qwen2.5:14b,0,2026-06-08T18:44:47.360060+00:00
